0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Silver,Silver,Silver,0,Silver,Silver,Silver,0,Silver,Silver,Silver
0,0,Silver,Green_Item,Silver,0,Silver,Green_Item,Silver,0,Silver,Green_Item,Silver
0,0,Silver,Silver,Silver,0,Silver,Silver,Silver,0,Silver,Silver,Silver
0,0,0,0,0,0,0,0,0,0,0,0,0
0,Silver,Silver,Silver,0,Silver,Silver,Silver,0,Silver,Silver,Silver,0
0,Silver,Red_Item,Silver,0,Silver,Red_Item,Silver,0,Silver,Red_Item,Silver,0
0,Silver,Silver,Silver,0,Silver,Silver,Silver,0,Silver,Silver,Silver,0
0,0,0,0,0,0,0,0,0,0,0,0,0
Silver,Silver,Silver,0,Silver,Silver,Silver,0,Silver,Silver,Silver,0,0
Silver,Blue_Item,Silver,0,Silver,Blue_Item,Silver,0,Silver,Blue_Item,Silver,0,0
Silver,Silver,Silver,0,Silver,Silver,Silver,0,Silver,Silver,Silver,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
