0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,Gold,Orange_Item,Orange_Item,Orange_Item,Orange_Item,Orange_Item,Orange_Item,Orange_Item,Orange_Item,Orange_Item,Gold,0
0,Gold,0,0,0,0,0,0,0,0,0,Gold,0
0,Gold,0,Gold,Gold,Gold,Gold,Gold,Gold,Gold,0,Gold,0
0,Gold,0,Gold,0,0,0,0,0,Gold,0,Gold,0
0,Gold,0,Gold,0,0,0,0,0,Gold,0,Gold,0
0,Gold,0,Gold,0,Red_Item,Red_Item,Red_Item,0,Gold,0,Gold,0
0,Gold,0,Gold,0,Green_Item,Green_Item,Green_Item,0,Gold,0,Gold,0
0,Gold,0,Gold,0,Blue_Item,Blue_Item,Blue_Item,0,Gold,0,Gold,0
0,Gold,0,Gold,0,White_Item,White_Item,White_Item,0,Gold,0,Gold,0
0,Gold,0,Gold,0,0,0,0,0,Gold,0,Gold,0
0,Gold,0,Gold,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,LightBlue_Item,Gold,0,Gold,0
0,Gold,0,0,0,0,0,0,0,0,0,Gold,0
0,Gold,0,0,0,0,0,0,0,0,0,Gold,0
0,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,Gold,0
0,0,0,0,0,0,0,0,0,0,0,0,0
