0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
Blue,Blue,Blue,Blue,Blue,Blue,Blue,Blue_Item,Blue,Blue,Blue,Blue,Blue
Blue,Gold,Gold,Gold,Gold,Pink,Gold,Pink,Gold,Gold,Gold,Gold,Blue
Blue,Gold,0,0,0,0,0,0,0,0,0,Gold,Blue
Blue,Gold,Pink,0,0,0,0,0,0,0,Pink,Gold,Blue_Item
Blue,Gold,Pink,Pink_Item,0,0,0,0,0,Pink_Item,Pink,Gold,Blue
Blue,Gold,Pink_Item,Pink_Item,Pink_Item,0,0,0,Pink_Item,Pink_Item,Pink_Item,Gold,Blue
0,Blue,Gold,Pink_Item,Pink_Item,Pink_Item,0,Pink_Item,Pink_Item,Pink_Item,Gold,Blue,0
0,0,Blue,Gold,Pink_Item,Pink_Item,Pink,Pink_Item,Pink_Item,Gold,Blue,0,0
0,0,0,Blue_Item,Gold,Pink_Item,Pink,Pink_Item,Gold,Blue,0,0,0
0,0,0,0,Blue,Gold,Pink,Gold,Blue,0,0,0,0
0,0,0,0,0,Blue,Pink_Item,Blue,0,0,0,0,0
0,0,0,0,0,0,Blue,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
